"","id","price","latitude","longitude","city","name","review_scores_rating","neighbourhood_cleansed"
"234",1630611,55,-37.9017400972275,144.741174407311,"Point Cook","Private Ensuite room2 in Point Coo",94,"Wyndham"
"235",13984115,110,-37.9079045798637,144.768870847815,"Point Cook","comfort room",83,"Wyndham"
"236",5907737,60,-37.8558105445902,144.746760880619,"Williams Landing","Mandy Room @ Westbourne Manor",100,"Wyndham"
"237",17985580,48,-37.8627160115755,144.736682074645,"Williams Landing","Fully furnished new house with park",NA,"Wyndham"
"238",10160701,45,-37.8990618389076,144.766904004581,"Point Cook","Resort Style Living (B & B)",87,"Wyndham"
"239",11395003,50,-37.8919975187311,144.736056315502,"Point Cook","Private room in Point Cook",NA,"Wyndham"
"240",14113500,50,-37.8952218477921,144.742835284423,"Point Cook","Shared Accommodation - Long Stay",NA,"Wyndham"
"241",8654769,185,-37.9111933944649,144.778633794513,"Point Cook","VILLA JEMMA - MELBOURNE  SLEEPS 12",87,"Wyndham"
"242",515607,30,-37.888576190079,144.636988485138,"Werribee","Quiet modern home 1",92,"Wyndham"
"243",16601004,155,-37.8427290834369,144.723356557389,"Truganina","Modern 4BR Home. 22km from Melb CBD with WIFI",98,"Wyndham"
"244",16243829,170,-37.854709297095,144.708960254362,"Hoppers Crossing","Hoppers Crossing. Elegant Family Home.",100,"Wyndham"
"245",15653994,195,-37.9061162368294,144.723652996387,"Point Cook","VILLA GARDENER - POINT COOK 4bdrm",85,"Wyndham"
"246",16440282,60,-37.8648988465439,144.737624316026,"Williams Landing","距City仅16公里 墨尔本湿地保护区紧靠火车站 交通生活便利 可接机",100,"Wyndham"
"247",7878679,35,-37.8947061705504,144.616543959609,"Wyndham Vale","Private room in 3 bedroom home",95,"Wyndham"
"248",3759399,90,-37.8963965793336,144.746899594323,"Point Cook","Quiet suburban household room.",NA,"Wyndham"
"249",11656465,47,-37.8380517239109,144.675872486837,"Tarneit","Éxperience contemporay living space",95,"Wyndham"
"250",15638571,34,-37.8330573685381,144.672636367967,"Tarneit","A welcoming, modern living space in Tarneit",100,"Wyndham"
"251",17674836,110,-37.8571623728724,144.746521059622,"Williams Landing","Cozy new two bedrooms 25 min to Melbourne CBD",NA,"Wyndham"
"252",13359684,37,-37.8515416448969,144.718290299248,"Truganina","""RAZ - RAB""  5 BR Rendezvous",80,"Wyndham"
"253",17950946,88,-37.8616369853026,144.736387743509,"Williams Landing","全新4房别墅的主卧带卫生间，免费WIFI，可自己煮食，步行到城铁站和购物中心",NA,"Wyndham"
"254",15835244,60,-37.8613725332856,144.753291534585,"Williams Landing","Spacious dbl room with private bath",100,"Wyndham"
"255",16666340,300,-37.9065349789634,144.761726030064,"Point Cook","Point Cook Serviced Accommodation",NA,"Wyndham"
"256",10573212,48,-37.855159842981,144.709009011354,"Hoppers Crossing","Superior Room Cls CBD Kitchen WIFI",99,"Wyndham"
"257",15849679,195,-37.9063496587433,144.758520360667,"Point Cook","VILLA MIDDLETON - Brand new & Modern, Sleeps 10",85,"Wyndham"
"258",16832106,50,-37.8999607555584,144.738366287005,"Point Cook","Cozy and comfortable private room",NA,"Wyndham"
"259",5863819,60,-37.8630496613793,144.74689500657,"Williams Landing","Amazing house in amazing surburd",NA,"Wyndham"
"260",16796448,80,-37.8423192977162,144.723971290715,"Truganina","Cosy Rooms 22kms West of Melbourne",90,"Wyndham"
"261",4868852,42,-37.904243148805,144.725434656718,"Point Cook","Melbourne delight. LUXURY. PRIVACY.",100,"Wyndham"
"262",9030367,90,-37.9095951062031,144.657517607713,"Werribee","A quiet private self-contained unit",100,"Wyndham"
"263",8506529,48,-37.8908664754757,144.735170861736,"Point Cook","提供大家一个来墨尔本探亲旅游，学习工作暂住的，价廉质优的房间！",97,"Wyndham"
"264",12738402,66,-37.8784613553189,144.484325577993,"Little River","Aussie Country Cottage with Views",NA,"Wyndham"
"265",16757512,165,-37.839802600904,144.737572967963,"Truganina","Spacious brand new double story house",NA,"Wyndham"
"266",4402872,190,-37.9057576195691,144.763650567688,"Point Cook","Resort living at Sanctuary Lakes",80,"Wyndham"
"267",5222707,159,-37.865228742871,144.72259413687,"Truganina","Charming 4BR Home 22 km to Melborne",97,"Wyndham"
"268",17366822,48,-37.8630812915941,144.735642335204,"Williams Landing","全新的4房3厅双层别墅有1--4房出租，免费WIFI，步行至城轨站",95,"Wyndham"
"269",12328175,50,-37.8906562636354,144.64545636763,"Werribee","Bedroom 3 upstairs",NA,"Wyndham"
"270",16624974,75,-37.8576526156258,144.746260749367,"Williams Landing","Comfy new house in Melborne with nice garden view",98,"Wyndham"
"271",2382258,30,-37.8871130131527,144.635180808144,"Werribee","Last minute room for short stay",87,"Wyndham"
"272",5907830,80,-37.8559729605483,144.745257275103,"Williams Landing","Mia Room @ Westbourne Manor",100,"Wyndham"
"273",11283693,149,-37.90453119872,144.66662659372,"Werribee","Carter Cottages Accommodation",80,"Wyndham"
"274",16589867,39,-37.9039823358004,144.731851400726,"Point Cook","Modern Comfortable and Cozy w/ Spinal Support Bed3",98,"Wyndham"
"275",16261876,245,-37.9056512516001,144.722838267074,"Point Cook","GRASSBIRD LODGE 126 - 5 bedroom house in MELBOURNE",NA,"Wyndham"
"276",8561235,73,-37.9129542566306,144.73648289684,"Point Cook","MODERN PRIVATE STUDIO-Wetland Views",100,"Wyndham"
"277",14254809,47,-37.9184574808036,144.640792881083,"Werribee","Modern home away from home",100,"Wyndham"
"278",17178153,50,-37.8915893150237,144.666303932796,"Werribee","Queen size bedroom with Parking",100,"Wyndham"
"279",15271199,66,-37.9057067716399,144.772520064681,"Point Cook","Golf, Gym, 2 guests Queen Size Bed",NA,"Wyndham"
"280",6692465,180,-37.8774957108732,144.703630599558,"Hoppers Crossing","Hoppers Crossing, West of Melbourne",100,"Wyndham"
"281",10000147,35,-37.892799136147,144.773624877154,"Point Cook","Sanctuary Parkview Resort",NA,"Wyndham"
"282",464612,60,-37.9004212954146,144.724964251269,"Point Cook","Point Cook Homestay with Private Bathroom",94,"Wyndham"
"283",13997715,37,-37.8654514045478,144.707792640689,"Hoppers Crossing","Single clean room in Melbourne surburbs",100,"Wyndham"
"284",11640029,66,-37.8953920040117,144.623087226472,"Werribee ","Charming Spacious Bedroom",95,"Wyndham"
"285",10000999,35,-37.8940952950019,144.772674900901,"Point Cook","Sanctuary Parkview Resort",NA,"Wyndham"
"286",12786220,41,-37.842546217335,144.742113451946,"Melbourne","Comfy Private Room In A New House",91,"Wyndham"
"287",12238085,60,-37.8592391991714,144.735603002219,"Williams Landing","Master Bedroom for the two of you",NA,"Wyndham"
"288",17100483,41,-37.8950577029989,144.658789617897,"Werribee","A perfect room for a perfect stay.",96,"Wyndham"
"289",3769366,180,-37.9666299024608,144.706181461813,"Werribee South","Amazing waterfront apartment",87,"Wyndham"
"290",8460414,50,-37.8912213912798,144.681977980254,"Hoppers Crossing","Inside will suprise you!",100,"Wyndham"
"291",17995143,48,-37.8627966582331,144.735698625094,"Williams Landing","全新双层现代别墅有1-4房出租，免费WIFI，可自己煮食，步行10多分钟到巴士站，城铁站和购物中心",NA,"Wyndham"
"292",8722950,194,-37.8908550111482,144.774895921285,"Point Cook","Welcome Home - in Melbourne's West",NA,"Wyndham"
"293",4391429,159,-37.8452594053946,144.729716734106,"Truganina","Modern 3BR Home. 22 km to Melb CBD.",95,"Wyndham"
"294",16862537,41,-37.876563341585,144.749379422104,"Point Cook","Quiet and comfortable bedroom.",100,"Wyndham"
"295",15811600,189,-37.8931547125639,144.768813516313,"Point Cook","Romantic getaway At Sanctuary Lakes Resort",77,"Wyndham"
"296",17832370,45,-37.9174177627356,144.758602849854,"Point Cook","Resort style living",NA,"Wyndham"
"297",15437969,265,-37.9621986162351,144.707177413324,"Werribee South","WYNDHAM BAYSIDE VILLA - MELBOURNE Spacious, Beach",NA,"Wyndham"
"298",16307889,41,-37.899352047409,144.730821282987,"Point Cook","Near public transport and shopping",NA,"Wyndham"
"299",7864485,50,-37.8976002537276,144.728636671931,"Point Cook","Private Room Queen Bed with Aircon",97,"Wyndham"
"300",10160658,45,-37.8972396632136,144.777802486892,"Point Cook","Lake Resort  (B & B)",88,"Wyndham"
"301",16481246,85,-37.8667007466084,144.718726304094,"Truganina","Truganina",NA,"Wyndham"
"302",17558418,75,-37.6760937781941,144.873314061827,"Westmeadows","Upstairs bedroom and living area near airport.",98,"Hume"
"303",17984660,50,-37.5865956484804,144.914983157614,"Craigieburn","Room for rent in Craigieburn",NA,"Hume"
"304",16739776,89,-37.6980332155389,144.889441431027,"Gladstone Park","Tullamarine Studio Apartment",NA,"Hume"
"305",10846372,138,-37.6377994534347,144.907630133053,"Greenvale","Ambient",99,"Hume"
"306",12934958,50,-37.6516396552714,144.925711074197,"Meadow Heights","House -  3 bedrooms (1 x bedroom available)",100,"Hume"
"307",9115016,41,-37.6792770254569,144.897941243578,"Westmeadows","Private Room w/ Shared Bathroom - 1",93,"Hume"
"308",17246947,48,-37.6674736965337,144.948565429001,"Campbellfield","Stay! Close Airport/City transport.",93,"Hume"
"309",6783728,295,-37.6310614878511,144.799190485102,"Bulla","BULLA HILL - MELBOURNE, 5BDRM, SLEEPS 12-14",85,"Hume"
"310",17123439,21,-37.5791190099918,144.904148681337,"Craigieburn","Room (Close to Melbourne Airport & M31 Hume Freewa",100,"Hume"
"311",4883611,42,-37.5916161260669,144.904977667837,"Craigieburn","Backpackers delight near airport",95,"Hume"
"312",13699870,35,-37.6349448390508,144.9336132229,"Roxburgh Park","when location matters",94,"Hume"
"313",3312756,69,-37.6916028763417,144.894766636873,"Gladstone Park","1 Bdm Unit 10 mins to Melb Airport",85,"Hume"
"314",6328212,41,-37.6346583764014,144.926123578475,"Roxburgh Park","Outer Suburbs family home",NA,"Hume"
"315",16900867,85,-37.6745279965882,144.882210925651,"Attwood","Seperate, self-contained living, close to airport.",99,"Hume"
"316",16915327,39,-37.6060136591674,144.918791847712,"Craigieburn","Travellers lodge with en suite near the airport",97,"Hume"
"317",17832875,98,-37.6446883119391,144.956886873052,"Campbellfield","Fashion simple decoration style",NA,"Hume"
"318",519659,98,-37.6267592966781,144.935829628191,"Roxburgh Park","Suburban Bed and Breakfast",NA,"Hume"
"319",16290695,245,-37.6333843666544,144.882723357709,"Greenvale","LEMONWOOD VILLA - MELBOURNE 5BDR, 25 MIN to CBD",NA,"Hume"
"320",10265783,41,-37.6788033077965,144.897767737884,"Westmeadows","Private Room w/ Shared Bathroom - 5",91,"Hume"
"321",14658602,75,-37.7069453747718,144.881661689534,"Tullamarine","Private bedroom with aircon,free to airport",100,"Hume"
"322",16603676,80,-37.5979456720946,144.841764112905,"Oaklands Junction","Private double room close to the airport.",98,"Hume"
"323",17833144,98,-37.6161370269185,144.929694002742,"Roxburgh Park","Complete home appliances",NA,"Hume"
"324",14953643,999,-37.6634429118417,144.971651570451,"Campbellfield","Luxury Retreat Melbourne",100,"Hume"
"325",11782201,185,-37.6720030551971,144.889405175701,"Attwood","CREST LODGE - MELBOURNE, SLEEPS 10",NA,"Hume"
"326",14659932,80,-37.5719613986494,144.91101130923,"Craigieburn","Cozy room in Posh Locality",NA,"Hume"
"327",6823542,75,-37.5607316854635,144.702391123191,"Sunbury","APPEALING HOME ON 1 ACRE (1st of two rooms avail.)",97,"Hume"
"328",9318365,66,-37.5913433312384,144.892794238679,"Craigieburn","Room with double bed.",NA,"Hume"
"329",15708594,165,-37.6982197968373,144.889387251293,"Gladstone Park","Suburban Charm close to Melbourne Airport and CBD",97,"Hume"
"330",6789100,275,-37.6688323520849,144.889840639649,"Attwood","ATTWOOD LODGE - MELBOURNE SLEEPS 12",80,"Hume"
"331",8956494,59,-37.6257614509789,144.890295106969,"Greenvale","Location & Quality, 10m to Airport, Netflix, Pool",98,"Hume"
"332",12857489,48,-37.6726549365003,144.902575441598,"Westmeadows","5minutes to melbourne airport",100,"Hume"
"333",16917403,29,-37.6050111612051,144.918601043354,"Craigieburn","Travellers lodge near the airport",100,"Hume"
"334",16561120,60,-37.6716922912408,144.881169358164,"Attwood","Private room with En-suite close to Airport/City",100,"Hume"
"335",7094052,250,-37.5975514922241,144.879922599476,"Yuroke","Silky Oaks - Melbourne getaway",95,"Hume"
"336",14301076,94,-37.6903268613045,144.872672153971,"Tullamarine","Airport Accommodation",100,"Hume"
"337",10369462,999,-37.6634591609746,144.97168063448,"Campbellfield","Luxurious Warehouse Melbourne",94,"Hume"
"338",6667300,295,-37.557937978637,144.896551643478,"Mickleham","VILLA TUSCANY - MELBOURNE Sleeps 21",78,"Hume"
"339",17833971,98,-37.5880507764169,144.918649590805,"Craigieburn","Pastoral small fresh Hardcover",NA,"Hume"
"340",16005735,83,-37.5881528526556,144.893893698441,"Craigieburn","Luxury 3 Bed House in Craigieburn near Airport!!!",96,"Hume"
"341",15064873,48,-37.5768980046889,144.702685604977,"Sunbury","Homely Room, in good area.",90,"Hume"
"342",13868873,50,-37.597244792085,144.924827800384,"Craigieburn","FURNISHED ROOM FOR RENT",NA,"Hume"
"343",12323771,45,-37.612116470537,144.911859342006,"Greenvale","Modern roomy home close to airport FIFO",NA,"Hume"
"344",16167793,215,-37.6928973907519,144.88738223769,"Gladstone Park","BRADFORD PLACE 2 - 20min to CBD",NA,"Hume"
"345",8371770,142,-37.6728852141351,144.887863957261,"Attwood","Best Western Melbourne Airport",NA,"Hume"
"346",7012134,215,-37.6937820597919,144.885350869162,"Gladstone Park","BRADFORD PLACE 1 - 20min to CBD, 4B",89,"Hume"
"347",16006877,215,-37.6153830838505,144.915869116445,"Roxburgh Park","VILLA VILLANDRY 16 MELBOURNE 4BDRM, Sleeps 10-12",NA,"Hume"
"348",17610060,300,-37.6299982705584,144.746542820412,"Diggers Rest","Shearers Qtrs. Great for famalies",NA,"Hume"
"349",11187842,85,-37.5893337233971,144.695761319789,"Sunbury","R2 - Queen Bed with Shared Bathroom",NA,"Hume"
"350",13933445,35,-37.6344854441723,144.932721556468,"Roxburgh Park","Supreme house, best location, walk to everything",93,"Hume"
"351",17834324,98,-37.5744235141424,144.748438796095,"Sunbury","The view is very beautiful",NA,"Hume"
"352",7030161,195,-37.7066277881426,144.88265951224,"Tullamarine","VILLA WARATAH A - MELBOURNE 3Bdrm",92,"Hume"
"353",15152732,121,-37.6571586860305,144.881183562153,"Greenvale","Woodlands Hill Escape",NA,"Hume"
"354",5621528,83,-37.6886638983227,144.930381721589,"Broadmeadows","Halal home with Country hospitality",NA,"Hume"
"355",11126622,60,-37.5892215181724,144.695866217417,"Sunbury","R1 - Single Bedroom Shared Bathroom",NA,"Hume"
"356",8615689,50,-37.5971804751521,144.923832992977,"Craigieburn","Room for Rent",NA,"Hume"
"357",16917081,250,-37.60461450123,144.918971432409,"Craigieburn","Great modern 3 bedroom home",100,"Hume"
"358",17486028,72,-37.7025951093796,144.875431953963,"Tullamarine","6 Mins away from Melbourne Airport!",80,"Hume"
"359",9851203,45,-37.6779207522123,144.898301107248,"Westmeadows","Private Room w/ Shared Bathroom - 6",94,"Hume"
"360",16797679,41,-37.5365900535927,144.89806216846,"Mickleham","Queen Bedroom in quiet house close to Airport",100,"Hume"
"361",16207239,30,-37.5891531584384,144.900683716861,"Craigieburn","Large Ensuite Room near MEL Airport 大房間靠近機場",100,"Hume"
"362",4760174,69,-37.6524374583291,144.899950661007,"Greenvale","Private Comfy Room & Bath or Homestay in Greenvale",NA,"Hume"
"363",13968149,50,-37.6457992153486,144.891190098196,"Greenvale","Airport Gem",100,"Hume"
"364",14766843,43,-37.6631762493712,144.929467332191,"Coolaroo","Great house for any visitng tourist",NA,"Hume"
"365",14016969,60,-37.6972105442763,144.87817599174,"Tullamarine","Very Close to Tullamarine Airport",95,"Hume"
"366",15360542,50,-37.5885878188994,144.703008294001,"Sunbury","Comfortable Sunbury Retreat",100,"Hume"
"367",8118550,195,-37.7020998681627,144.882293631207,"Tullamarine","MELROSE PLACE  -  MELBOURNE 20min to CBD, sleeps 8",70,"Hume"
"368",9200293,66,-37.5912930719151,144.894281225325,"Craigieburn","A nice room in Melbourne.",NA,"Hume"
"369",16247310,195,-37.7065063718168,144.884205327682,"Tullamarine","VILLA WARATAH B - MELBOURNE 3Bdrm",NA,"Hume"
"370",17834086,94,-37.57948550274,144.713026632881,"Sunbury","5 star standard",NA,"Hume"
"371",16019918,215,-37.6158819842796,144.913807172646,"Roxburgh Park","VILLA VILLANDRY 12 - MELBOURNE 4BDR, Sleeps 10",NA,"Hume"
"372",7626402,75,-37.5614181321822,144.702137517331,"Sunbury","APPEALING HOME ON 1 ACRE (2nd of two rooms avail.)",100,"Hume"
"373",15823406,450,-37.5419705974571,144.845733030775,"Oaklands Junction","田园渡假期别墅",NA,"Hume"
"374",17655151,127,-37.6570995875637,144.937129603992,"coolaroo","jinghua luxury park",NA,"Hume"
"375",16805452,30,-37.5365487287508,144.898768501175,"Mickleham","2 Single Bed Room in quiet house close to Airport",100,"Hume"
"376",17833416,98,-37.5677092596481,144.907897098469,"Craigieburn","Warm and comfortable leisure",NA,"Hume"
"377",16676200,69,-37.5662289057616,144.717496083393,"Sunbury","Spacious & Homely",93,"Hume"
"378",11168110,85,-37.5890753620029,144.696116012653,"Sunbury","R5 - Queen Bed with Shared Bathroom",NA,"Hume"
"379",13761113,41,-37.5801067545889,144.716542538634,"Sunbury","1km from town and train station",100,"Hume"
"380",16676265,300,-37.6755185156263,144.895370173766,"Westmeadows","Vista",NA,"Hume"
"381",16249342,195,-37.7070097714867,144.883842307448,"Tullamarine","VILLA WARATAH C - MELBOURNE 3Bdrm",NA,"Hume"
